"ID","word","tagType","sentencenumber"
"40429","@tengridaglikurt","Person","1392"
"40430","Ama","Other","1392"
"40431","o","Other","1392"
"40432","derslerini","Other","1392"
"40433","veriyor","Other","1392"
"40434","kitaplarını","Other","1392"
"40435","yazıyor.Alimin","Other","1392"
"40436","ilmi","Other","1392"
"40437","https","Other","1392"
"40438","//t.co/OGH9EF2mUl","Other","1392"
"40439","de","Other","1392"
"40440","aylar","Other","1392"
"40441","sonra","Other","1392"
"40442","görüştük.","Other","1392"
"40444","@tengridaglikurt","Person","1393"
"40445","Burda","Other","1393"
"40446","bir","Other","1393"
"40447","sevgi","Other","1393"
"40448","buluşması","Other","1393"
"40449","var","Other","1393"
"40450","araya","Other","1393"
"40451","bir","Other","1393"
"40452","öfke","Other","1393"
"40453","sıkıştırmanın","Other","1393"
"40454","ne","Other","1393"
"40455","manası","Other","1393"
"40456","var.Hayat","Other","1393"
"40457","meclisten","Other","1393"
"40458","ibaret","Other","1393"
"40459","değil.","Other","1393"
"40461","RT","Other","1394"
"40462","@esari5353","Person","1394"
"40464","@ahmetsafak_tc","Person","1394"
"40465","imzalı","Other","1394"
"40466","kitabını","Other","1394"
"40467","aldım","Other","1394"
"40468","Midyat","Location","1394"
"40469","tan","Other","1394"
"40470","asker","Other","1394"
"40471","ocağından","Other","1394"
"40472","selamlar.","Other","1394"
"40473","https","Other","1394"
"40474","//t.co/B3SqjNfP2R","Other","1394"
"40476","Özcan Yeniçeri","Person","1395"
"40478","Hocam","Other","1395"
"40479","hem","Other","1395"
"40480","alim","Other","1395"
"40481","hem","Other","1395"
"40482","ariftir.Onu","Other","1395"
"40483","çok","Other","1395"
"40484","seviyoruz.Sağolsun","Other","1395"
"40485","Varolsun.","Other","1395"
"40486","https","Other","1395"
"40487","//t.co/msJQWGkCqf","Other","1395"
"40489","Kitap","Other","1396"
"40490","ve","Other","1396"
"40491","albüm","Other","1396"
"40492","kardeşliği","Other","1396"
"40493","bir","Other","1396"
"40494","başka.Düşünün","Other","1396"
"40495","sizi","Other","1396"
"40496","okuyup","Other","1396"
"40497","dinliyor","Other","1396"
"40498","ve","Other","1396"
"40499","eserler","Other","1396"
"40500","üzerinden","Other","1396"
"40501","seviyorlar.??ükürler","Other","1396"
"40502","Olsun","Other","1396"
"40503","https","Other","1396"
"40504","//t.co/E1BcOvqBqz","Other","1396"
"40506","Yorgun","Other","1397"
"40507","argın","Other","1397"
"40508","da","Other","1397"
"40510","olsak","Other","1397"
"40511","imza","Other","1397"
"40512","günümüzü","Other","1397"
"40513","yaptık.Sevenlerime","Other","1397"
"40514","çok","Other","1397"
"40515","teşekkür","Other","1397"
"40516","ediyorum.","Other","1397"
"40517","https","Other","1397"
"40518","//t.co/khRUmJ4tNO","Other","1397"
"40520","@Ciftcibaris","Person","1398"
"40521","12","Other","1398"
"40522","ile","Other","1398"
"40523","15","Other","1398"
"40524","arası","Other","1398"
"40525","inşAllah","Other","1398"
"40527","@bekenbey","Person","1399"
"40528","Başbuğ","Person","1399"
"40529","kavramı","Other","1399"
"40530","nasıl","Other","1399"
"40531","doğdu","Other","1399"
"40532","dersin.","Other","1399"
"40533","Milliyetçi Hareket","Organization","1399"
"40534","lider","Other","1399"
"40535","MHP","Organization","1399"
"40536","Chp","Organization","1399"
"40537","değildir.Sürekli","Other","1399"
"40538","tartışma","Other","1399"
"40539","iklimi","Other","1399"
"40540","olmaz.","Other","1399"
"40542","@KutayReis","Person","1400"
"40543","@ddeliyurekk","Person","1400"
"40544","Rakam","Other","1400"
"40545","yakalamak","Other","1400"
"40546","için","Other","1400"
"40547","lider","Other","1400"
"40548","değişmez","Other","1400"
"40550","@ddeliyurekk","Person","1401"
"40551","Bunu","Other","1401"
"40552","vaktiyle","Other","1401"
"40553","Türkeş","Person","1401"
"40554","bey","Other","1401"
"40555","için","Other","1401"
"40556","de","Other","1401"
"40557","söylediler.Çok","Other","1401"
"40558","ayıp.Sohbet","Other","1401"
"40559","bitti.","Other","1401"
"40561","@bekenbey","Person","1402"
"40562","Her","Other","1402"
"40563","üçü","Other","1402"
"40564","önemlidir","Other","1402"
"40565","ancak","Other","1402"
"40566","lider","Other","1402"
"40567","temsiliyet","Other","1402"
"40568","makamıdır.Fikir","Other","1402"
"40569","ve","Other","1402"
"40570","teşkilatı","Other","1402"
"40571","temsil","Other","1402"
"40572","eder.","Other","1402"
"40574","@ddeliyurekk","Person","1403"
"40575","@KutayReis","Person","1403"
"40576","Unutmayın","Other","1403"
"40577","MHP","Organization","1403"
"40578","ve","Other","1403"
"40579","Devlet Bahçeli","Person","1403"
"40581","değerler","Other","1403"
"40582","sistemi","Other","1403"
"40583","ile","Other","1403"
"40584","siyaset","Other","1403"
"40585","yapıyor.Kandırmıyor.","Other","1403"
"40587","RT","Other","1404"
"40588","@zeynepgnydn1","Person","1404"
"40590","Çocukların","Other","1404"
"40591","çocuk","Other","1404"
"40592","olma","Other","1404"
"40593","hakkını","Other","1404"
"40594","ellerinden","Other","1404"
"40595","alan","Other","1404"
"40596","eğitim","Other","1404"
"40597","sistemi","Other","1404"
"40598","ve","Other","1404"
"40599","hırslı","Other","1404"
"40600","ailelerin","Other","1404"
"40601","vardığı","Other","1404"
"40602","düzen.Affet","Other","1404"
"40603","bizi","Other","1404"
"40604","çocuk...","Other","1404"
"40606","https…","Other","1404"
"40608","@MerveeeMutlu35","Person","1405"
"40609","@KutayReis","Person","1405"
"40610","@ddeliyurekk","Person","1405"
"40611","Genç","Other","1405"
"40612","arkadaşlarımızın","Other","1405"
"40613","iktidar","Other","1405"
"40614","hesabı","Other","1405"
"40615","yapmaması","Other","1405"
"40616","ülkücülüğün","Other","1405"
"40617","fikri","Other","1405"
"40618","kaynaklarını","Other","1405"
"40619","öğrenmesi","Other","1405"
"40620","gerekir","Other","1405"
"40622","@KutayReis","Person","1406"
"40623","@ddeliyurekk","Person","1406"
"40624","Lider","Other","1406"
"40625","davadır","Other","1406"
"40627","@KutayReis","Person","1407"
"40628","@ddeliyurekk","Person","1407"
"40629","Kadro","Other","1407"
"40630","çok","Other","1407"
"40631","lider","Other","1407"
"40632","çıkarmaz.Kadro","Other","1407"
"40633","sahalarında","Other","1407"
"40634","çalışmak","Other","1407"
"40635","içindir.","Other","1407"
"40637","@KutayReis","Person","1408"
"40638","@ddeliyurekk","Person","1408"
"40639","Bunun","Other","1408"
"40640","için","Other","1408"
"40641","2018","Date","1408"
"40642","yılını","Other","1408"
"40643","bekleyelim.Adaylar","Other","1408"
"40644","çıksın","Other","1408"
"40645","yarışsınlar.","Other","1408"
"40647","@KutayReis","Person","1409"
"40648","@ddeliyurekk","Person","1409"
"40649","Devlet","Person","1409"
"40650","Bey","Other","1409"
"40651","yokken","Other","1409"
"40652","oyumuz","Other","1409"
"40653","yüzde 8.4","Percent","1409"
"40655","dü.Ülkücü","Other","1409"
"40656","oy","Other","1409"
"40657","oranı","Other","1409"
"40658","hesabı","Other","1409"
"40659","yapmaz","Other","1409"
"40661","@ddeliyurekk","Person","1410"
"40662","Başbuğu","Person","1410"
"40663","DYP","Organization","1410"
"40664","SHP","Organization","1410"
"40665","koalisyonuna","Other","1410"
"40666","bile","Other","1410"
"40667","dışardan","Other","1410"
"40668","destek","Other","1410"
"40669","verdi.","Other","1410"
"40670","95 seçim gecesi","Date","1410"
"40672","tiyatroya","Other","1410"
"40673","gitti","Other","1410"
"40674","diye","Other","1410"
"40675","tenkit","Other","1410"
"40676","edildi","Other","1410"
"40678","@ddeliyurekk","Person","1411"
"40679","Taassup","Other","1411"
"40680","değil","Other","1411"
"40681","liyakati","Other","1411"
"40682","takdir.Bu","Other","1411"
"40683","hareketin","Other","1411"
"40684","lider","Other","1411"
"40685","doktrin","Other","1411"
"40686","teşkilat","Other","1411"
"40687","kavramlarını","Other","1411"
"40688","unutmak","Other","1411"
"40689","ülkücülük","Other","1411"
"40690","müdür?","Other","1411"
"40692","@ddeliyurekk","Person","1412"
"40693","Hikaye","Other","1412"
"40694","ise","Other","1412"
"40695","sohbete","Other","1412"
"40696","değmez.","Other","1412"
"40698","@MerveeeMutlu35","Person","1413"
"40699","@ddeliyurekk","Person","1413"
"40700","Devlet","Other","1413"
"40701","yönetimi","Other","1413"
"40702","ciddi","Other","1413"
"40703","iştir","Other","1413"
"40704","yeni","Other","1413"
"40705","yüz","Other","1413"
"40706","diziler","Other","1413"
"40707","için","Other","1413"
"40708","lazım","Other","1413"
"40709","da","Other","1413"
"40710","siyaset","Other","1413"
"40711","de","Other","1413"
"40712","tecrübe","Other","1413"
"40713","görenlik","Other","1413"
"40714","lazım","Other","1413"
"40716","@MerveeeMutlu35","Person","1414"
"40717","@ddeliyurekk","Person","1414"
"40718","Liderimizin","Other","1414"
"40719","kıymetini","Other","1414"
"40720","bilelim.Televizyon","Other","1414"
"40721","ekranlarından","Other","1414"
"40722","lider","Other","1414"
"40723","arayışını","Other","1414"
"40724","bırakalım.Ülkücü","Other","1414"
"40725","olmaya","Other","1414"
"40726","çalışalım","Other","1414"
"40728","@ddeliyurekk","Person","1415"
"40729","Bırakmış","Other","1415"
"40730","sonra","Other","1415"
"40731","geri","Other","1415"
"40732","almıştır.Çünkü","Other","1415"
"40733","devlet","Other","1415"
"40734","artistlikle","Other","1415"
"40735","değil","Other","1415"
"40736","tecrübe","Other","1415"
"40737","ile","Other","1415"
"40738","idare","Other","1415"
"40739","edilir.","Other","1415"
"40741","@ddeliyurekk","Person","1416"
"40742","Sevgili","Other","1416"
"40743","kardeşim","Other","1416"
"40744","yüzde 12","Percent","1416"
"40746","ye","Other","1416"
"40748","saygısızlık","Other","1416"
"40749","ediyorsunuz?Ki","Other","1416"
"40750","yerel","Other","1416"
"40751","seçimlerde","Other","1416"
"40752","oyu","Other","1416"
"40753","yüzde 17","Percent","1416"
"40754","'idi.","Other","1416"
"40755","Başbuğa","Person","1416"
"40756","da","Other","1416"
"40757","teveccüh","Other","1416"
"40758","yoktu","Other","1416"
"40760","oyu 8.4","Percent","1416"
"40761","dü","Other","1416"
"40763","RT","Other","1417"
"40764","@azizsencan","Person","1417"
"40766","Rutin","Other","1417"
"40767","bir","Other","1417"
"40768","tedavi","Other","1417"
"40769","için","Other","1417"
"40770","hastaneye","Other","1417"
"40771","yatan","Other","1417"
"40772","sayın","Other","1417"
"40773","genel","Other","1417"
"40774","başkana","Other","1417"
"40775","alaycı","Other","1417"
"40776","cümlelerle","Other","1417"
"40777","laf","Other","1417"
"40778","söyleyenden","Other","1417"
"40779","değil","Other","1417"
"40780","ülkücü","Other","1417"
"40781","adam","Other","1417"
"40782","bile","Other","1417"
"40783","olmaz.…","Other","1417"
"40785","RT","Other","1418"
"40786","@Nejat__demir","Person","1418"
"40788","Ahmet şafak","Person","1418"
"40790","-","Other","1418"
"40791","2015","Date","1418"
"40792","Türkan","Person","1418"
"40793","(Official","Other","1418"
"40794","Audio","Other","1418"
"40795","Music)","Other","1418"
"40798","bu","Other","1418"
"40799","sevdanın","Other","1418"
"40800","zalimi","Other","1418"
"40801","sensin","Other","1418"
"40804","https","Other","1418"
"40805","//t.co/smJOudRhu6","Other","1418"
"40807","@utnapishtim_","Person","1419"
"40808","Hayır","Other","1419"
"40809","değildir.","Other","1419"
"40811","@ddeliyurekk","Person","1420"
"40812","69","Other","1420"
"40813","yaş","Other","1420"
"40814","siyaset","Other","1420"
"40815","için","Other","1420"
"40816","genç","Other","1420"
"40817","bile","Other","1420"
"40818","sayılabilir.Bu","Other","1420"
"40819","rutin","Other","1420"
"40820","bir","Other","1420"
"40821","kontrol","Other","1420"
"40822","önemsiz","Other","1420"
"40823","bir","Other","1420"
"40824","durum","Other","1420"
"40826","@oqzhn4","Person","1421"
"40827","Hasretimin","Other","1421"
"40828","karşılığı","Other","1421"
"40829","kavuşmak","Other","1421"
"40830","olsun","Other","1421"
"40831","olabilir","Other","1421"
"40832","mi","Other","1421"
"40834",")))","Other","1421"
"40836","@bythewayken","Person","1422"
"40837","Lider","Other","1422"
"40838","hesabı","Other","1422"
"40839","tarihe","Other","1422"
"40840","verir.Tarih","Other","1422"
"40841","ülkücülük","Other","1422"
"40842","kitabına","Other","1422"
"40843","göre","Other","1422"
"40844","seçim","Other","1422"
"40845","sandığı","Other","1422"
"40846","değildir","Other","1422"
"40847","dava","Other","1422"
"40848","ölçüsüdür.Zira","Other","1422"
"40849","muhatabımız","Other","1422"
"40850","tarihtir","Other","1422"
"40852","@OzlAtmc_TR","Person","1423"
"40853","Kısa","Other","1423"
"40854","bir","Other","1423"
"40855","zaman","Other","1423"
"40856","alır","Other","1423"
"40857","Özlem.","Person","1423"
"40858",")))","Other","1423"
"40860","Sayın","Other","1424"
"40861","Genel","Other","1424"
"40862","Başkanımın","Other","1424"
"40863","sağlığı","Other","1424"
"40864","çok","Other","1424"
"40865","iyi.Rutin","Other","1424"
"40866","kontrol","Other","1424"
"40867","yapıldı\nİmza","Other","1424"
"40868","günüme","Other","1424"
"40869","geldiğinde","Other","1424"
"40870","kontrolün","Other","1424"
"40871","olacağı","Other","1424"
"40872","biliniyordu.Yani","Other","1424"
"40873","sıradışı","Other","1424"
"40874","bir","Other","1424"
"40875","şey","Other","1424"
"40876","yok","Other","1424"
"40878","@oqzhn4","Person","1425"
"40879","Fetret","Other","1425"
"40880","kaos","Other","1425"
"40881","boşluk","Other","1425"
"40882","karışıklık","Other","1425"
"40883","demek.??imdi","Other","1425"
"40884","şarkıyı","Other","1425"
"40885","lütfen","Other","1425"
"40886","bir","Other","1425"
"40887","daha","Other","1425"
"40888","dinle","Other","1425"
"40889","çözeceksin.Bana","Other","1425"
"40890","yaz","Other","1425"
"40892","RT","Other","1426"
"40893","@kusenakitap","Organization","1426"
"40895","Ahmet şafak","Person","1426"
"40897","yoğun","Other","1426"
"40898","talep","Other","1426"
"40899","üzerine","Other","1426"
"40900","17 Ocak","Date","1426"
"40902","Pazar","Date","1426"
"40903","günü","Other","1426"
"40904","Ankara","Location","1426"
"40905","ATO Congresium'da","Location","1426"
"40907","yeniden","Other","1426"
"40908","sevenleriyle","Other","1426"
"40909","buluşup","Other","1426"
"40910","kitaplarını","Other","1426"
"40911","imz…","Other","1426"
"40913","RT","Other","1427"
"40914","@kusenakitap","Organization","1427"
"40916","DUYURU...\n","Other","1427"
"40917","AHMET ŞAFAK","Person","1427"
"40918","yoğun","Other","1427"
"40919","talep","Other","1427"
"40920","sebebiyle","Other","1427"
"40921","PAZAR","Date","1427"
"40922","GÜNÜ","Other","1427"
"40923","yeniden","Other","1427"
"40924","ANKARA","Location","1427"
"40925","KİTAP 'FUARINDA","Location","1427"
"40927","sevenleriyle","Other","1427"
"40928","buluşacak.","Other","1427"
"40929","17 OCAK","Date","1427"
"40930","…","Other","1427"
"40932","@hbpehlivan","Person","1428"
"40933","@Y_Akdogan","Person","1428"
"40934","@Atalay_Besir","Person","1428"
"40935","@bulent_arinc","Person","1428"
"40936","Son","Other","1428"
"40937","soru","Other","1428"
"40938","değil","Other","1428"
"40939","iik","Other","1428"
"40940","soru","Other","1428"
"40941","Hdp","Organization","1428"
"40942","nin","Other","1428"
"40943","biz","Other","1428"
"40944","açtık","Other","1428"
"40945","diyorlardı","Other","1428"
"40947","RT","Other","1429"
"40948","@kusenakitap","Organization","1429"
"40950","@ahmetsafak_tc","Person","1429"
"40951","kitaplarını","Other","1429"
"40952","D&R","Organization","1429"
"40953","Mağazalarında","Other","1429"
"40954","bulabilirsiniz.","Other","1429"
"40955","https","Other","1429"
"40956","//t.co/jQJAr8V7f3","Other","1429"
"40958","RT","Other","1430"
