"ID","tweet","word","tagType"
"1623","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Zafer","Date"
"1624","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Bayramımız","Date"
"1625","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","olsun.Mustafa","Person"
"1626","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Kemal","Person"
"1627","Milliyetçi Hareketin Lideri Devlet Bahçeli basın toplantısında çok önemli açıklamalar yapmaktadır. ","Devlet","Person"
"1628","Milliyetçi Hareketin Lideri Devlet Bahçeli basın toplantısında çok önemli açıklamalar yapmaktadır. ","Bahçeli","Person"
"1629","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@iyiisleryapim","Person"
"1630","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","Ahmet","Person"
"1631","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","?afak","Person"
"1632","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","'Reisler","Product"
"1633","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","de","Product"
"1634","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","Sever'","Product"
"1635","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","#fizy","Organization"
"1636","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@ahmetsafak_tc","Person"
"1637","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@AbdullahOzdogan","Person"
"1638","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","#fizy","Organization"
"1639","RT @dbdevletbahceli  Bin yıldır üzerine bastığımız vatan topraklarına leke sürdürmeyeceğiz  bir olacağız kardeş olacağız  milli varlığı son… ","@dbdevletbahceli","Person"
"1640","RT @dbdevletbahceli  Yaralı kardeşlerimize acil şifalar temenni ediyorum. Ve de muhterem ecdadımızı şükran  minnet ve rahmetle yad ediyorum. ","@dbdevletbahceli","Person"
"1641","RT @dbdevletbahceli  En başta Cizre’de şehit olan kahramanlarımıza Allah’tan rahmet diliyorum. Ailelerine  milletimize başsağlığı dilekleri… ","@dbdevletbahceli","Person"
"1642","RT @dbdevletbahceli  En başta Cizre’de şehit olan kahramanlarımıza Allah’tan rahmet diliyorum. Ailelerine  milletimize başsağlığı dilekleri… ","Cizre’de","Location"
"1643","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","@dbdevletbahceli","Person"
"1644","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","Mehmetlerden","Person"
"1645","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","Fatih","Person"
"1646","RT @dbdevletbahceli  İmanla yapılan ihanetle asla yıkılamaz. ","@dbdevletbahceli","Person"
"1647","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","@dbdevletbahceli","Person"
"1648","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","Sultan","Person"
"1649","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","Alparslan’ın","Person"
"1650","RT @dbdevletbahceli  Bu menfur ve hayâsız suikast Türk milletinin tamamını hedef almıştır. Akan kan hepimizindir  acı ve hüzün hepimizin oc… ","@dbdevletbahceli","Person"
"1651","RT @dbdevletbahceli  Bugün Cizre’de vatan ve millet düşmanları 11 polisimizi şehit ettiler. 3’ü sivil  75’i polis olmak üzere 78 kardeşimiz… ","@dbdevletbahceli","Person"
"1652","RT @dbdevletbahceli  Bugün Cizre’de vatan ve millet düşmanları 11 polisimizi şehit ettiler. 3’ü sivil  75’i polis olmak üzere 78 kardeşimiz… ","Cizre’de","Location"
"1653","RT @dbdevletbahceli  Bizans’ın kanlı mirasçıları  yedi düvelin zamane ve zalim uşakları her fırsatta saldırmakta  Türk milletinden intikam… ","@dbdevletbahceli","Person"
"1654","RT @dbdevletbahceli  Ne var ki  Malazgirt’te yenildiklerini zannettiklerimiz hala silah başındadır. Denize döküldüklerini düşündüklerimiz c… ","@dbdevletbahceli","Person"
"1655","RT @dbdevletbahceli  Ne var ki  Malazgirt’te yenildiklerini zannettiklerimiz hala silah başındadır. Denize döküldüklerini düşündüklerimiz c… ","Malazgirt’te","Location"
"1656","RT @dbdevletbahceli  Türk milleti muzafferdir. Türkiye  Türk zaferlerinin ilelebet payidar kalacak mükâfatıdır. ?ükür  fetih ve taarruz ruh… ","@dbdevletbahceli","Person"
"1657","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","@dbdevletbahceli","Person"
"1658","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","26","Date"
"1659","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","Ağustos","Date"
"1660","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","1922’de","Date"
"1661","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","@dbdevletbahceli","Person"
"1662","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Otlukbeli","Location"
"1663","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Çaldıran","Location"
"1664","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Mercidabık","Location"
"1665","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Mohaç","Location"
"1666","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","@dbdevletbahceli","Person"
"1667","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","26","Date"
"1668","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","Ağustos","Date"
"1669","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","1071’de","Date"
"1670","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","Anadolu’yu","Location"
"1671","RT @dbdevletbahceli  Ağustos ayı zaferlerimizin tacı  adeta kalpgahıdır. Türk milleti  tarih boyunca kazandığı zaferlerini bu ayın bağrına… ","@dbdevletbahceli","Person"
"1672","RT @dbdevletbahceli  Ağustos ayı zaferlerimizin tacı  adeta kalpgahıdır. Türk milleti  tarih boyunca kazandığı zaferlerini bu ayın bağrına… ","Ağustos","Date"
"1673","RT @dbdevletbahceli  Tekrar söylüyorum  terörizm asla sonuç alamayacak  zalimler tarafından hevesle planlanan kardeş kavgasına Türkiye’yi k… ","@dbdevletbahceli","Person"
"1674","RT @dbdevletbahceli  Tekrar söylüyorum  terörizm asla sonuç alamayacak  zalimler tarafından hevesle planlanan kardeş kavgasına Türkiye’yi k… ","Türkiye’yi","Location"
"1675","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","@dbdevletbahceli","Person"
"1676","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Kılıçdaroğlu’na","Person"
"1677","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Cumhuriyet","Organization"
"1678","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Halk","Organization"
"1679","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Partisi","Organization"
"1680","RT @dbdevletbahceli  Terörün ulaştığı boyutu herkes görmeli  cüret ve küstahlığını herkes ittifakla kabullenmelidir. İhanetin gözü kararmış… ","@dbdevletbahceli","Person"
"1681","RT @dbdevletbahceli  Tüm şehitlerimize Cenab ı Allah’tan rahmet niyaz ediyor  yaralı evlatlarımıza geçmiş olsun dileklerimi iletiyorum. ","@dbdevletbahceli","Person"
"1682","RT @dbdevletbahceli  Bu menfur saldırıda 1’i şehit  2 askerimiz de yaralanmıştır. Üzüntümüz büyüktür  tek tesellimiz Sayın Kılıçdaroğlu’nun… ","@dbdevletbahceli","Person"
"1683","RT @dbdevletbahceli  Bu menfur saldırıda 1’i şehit  2 askerimiz de yaralanmıştır. Üzüntümüz büyüktür  tek tesellimiz Sayın Kılıçdaroğlu’nun… ","Kılıçdaroğlu’nun…","Person"
"1684","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","@dbdevletbahceli","Person"
"1685","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","CHP","Organization"
"1686","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Kemal","Person"
"1687","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Kılıçdaroğlu’nun","Person"
"1688","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Artvin’in","Location"
"1689","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","?avşat","Location"
"1690","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Yanıklı","Location"
"1691","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Köyü","Location"
"1692","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","PKK","Organization"
"1693","Biz büyük Türkiye'yiz.Türk Ordusu Suriye'de.Dualarımız yiğitlerimizle.Devlet Millet elele ","Suriye'de.Dualarımız","Location"
"1694","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ersoy_ferdi","Person"
"1695","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ANTALYABB","Organization"
"1696","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@Antalyaspor","Organization"
"1697","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@KizilayGencligi","Organization"
"1698","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@TurkKizilayi","Organization"
"1699","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ahmetsafak_tc","Person"
"1700","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@AyyildizTimOrg.","Organization"
"1701","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","Ahmet","Person"
"1702","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","?afak","Person"
"1703","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","Reisler","Product"
"1704","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","de","Product"
"1705","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","Sever","Product"
"1706","Bu akşam Söz Müzik Ahmet ?afak canlı orkestra halinde.Üstelik Reisler de Sever ilk kez sevenlerimiz için ekranda olacak.Saat 20.30 Bengütürk ","Bengütürk","Organization"
"1707","RT @dbdevletbahceli  Hepimizin başısağolsun. Bugün bir yanımız Gazi  diğer yanımız ?ehadet  bakışlarımız  dualarımız Gaziantep’tir. Rabbim… ","@dbdevletbahceli","Person"
"1708","RT @dbdevletbahceli  Hepimizin başısağolsun. Bugün bir yanımız Gazi  diğer yanımız ?ehadet  bakışlarımız  dualarımız Gaziantep’tir. Rabbim… ","Gaziantep’tir.","Location"
"1709","RT @dbdevletbahceli  Düğüne canlı bombayla saldıranların  insan hayatına acımadan kast edenlerin heves ve hesapları milli birlik karşısında… ","@dbdevletbahceli","Person"
"1710","RT @dbdevletbahceli  Türkiye tek yürek  millet tek umuttur. Milli Mücadele yıllarında gazilik unvanını inancının gücüyle alan Gaziantep ter… ","@dbdevletbahceli","Person"
"1711","RT @dbdevletbahceli  Türkiye tek yürek  millet tek umuttur. Milli Mücadele yıllarında gazilik unvanını inancının gücüyle alan Gaziantep ter… ","Türkiye","Location"
"1712","RT @dbdevletbahceli  Türkiye tek yürek  millet tek umuttur. Milli Mücadele yıllarında gazilik unvanını inancının gücüyle alan Gaziantep ter… ","Gaziantep","Location"
"1713","RT @dbdevletbahceli  Türkiye terörizmin belini kıracaktır. ","@dbdevletbahceli","Person"
"1714","RT @dbdevletbahceli  Türkiye terörizmin belini kıracaktır. ","Türkiye","Location"
"1715","RT @dbdevletbahceli  Benzerlerine Ortadoğu ülkelerinde rastlanan kanlı saldırıda 50 vatandaşımız hayatını kaybetti  onlarcası da yaralandı. ","@dbdevletbahceli","Person"
"1716","RT @dbdevletbahceli  Benzerlerine Ortadoğu ülkelerinde rastlanan kanlı saldırıda 50 vatandaşımız hayatını kaybetti  onlarcası da yaralandı. ","Ortadoğu","Location"
"1717","RT @dbdevletbahceli  Gazi ilimizin ?ahinbey ilçesi Beybahçe Mahallesi’nde kına gecesi için toplanan vatandaşlarımız canlı bomba dehşetiyle… ","@dbdevletbahceli","Person"
"1718","RT @dbdevletbahceli  Gazi ilimizin ?ahinbey ilçesi Beybahçe Mahallesi’nde kına gecesi için toplanan vatandaşlarımız canlı bomba dehşetiyle… ","?ahinbey","Location"
"1719","RT @dbdevletbahceli  Gazi ilimizin ?ahinbey ilçesi Beybahçe Mahallesi’nde kına gecesi için toplanan vatandaşlarımız canlı bomba dehşetiyle… ","ilçesi","Location"
"1720","RT @dbdevletbahceli  Gazi ilimizin ?ahinbey ilçesi Beybahçe Mahallesi’nde kına gecesi için toplanan vatandaşlarımız canlı bomba dehşetiyle… ","Beybahçe","Location"
"1721","RT @dbdevletbahceli  Gazi ilimizin ?ahinbey ilçesi Beybahçe Mahallesi’nde kına gecesi için toplanan vatandaşlarımız canlı bomba dehşetiyle… ","Mahallesi’nde","Location"
"1722","RT @dbdevletbahceli  Terör kimden gelirse gelsin  kökeni  kaynağı ve amacı ne olursa olsun insanlık adına  millet namına lanetliyor ve teli… ","@dbdevletbahceli","Person"
"1723","RT @dbdevletbahceli  Gaziantep’te meydana gelen hunhar terör saldırısında hayatlarını kaybeden vatandaşlarımıza Allah’tan rahmet  yaralılar… ","@dbdevletbahceli","Person"
"1724","RT @dbdevletbahceli  Gaziantep’te meydana gelen hunhar terör saldırısında hayatlarını kaybeden vatandaşlarımıza Allah’tan rahmet  yaralılar… ","Gaziantep’te","Location"
"1725","RT @dbdevletbahceli  ?ahin Bey'in ruhu ayakta ve diridir. Türkiye’nin düşmesini gözleyen FETÖ  PKK  I?İD gibi iblis artıkları hak ettikleri… ","@dbdevletbahceli","Person"
"1726","RT @dbdevletbahceli  ?ahin Bey'in ruhu ayakta ve diridir. Türkiye’nin düşmesini gözleyen FETÖ  PKK  I?İD gibi iblis artıkları hak ettikleri… ","?ahin","Person"
"1727","RT @dbdevletbahceli  ?ahin Bey'in ruhu ayakta ve diridir. Türkiye’nin düşmesini gözleyen FETÖ  PKK  I?İD gibi iblis artıkları hak ettikleri… ","Türkiye’nin","Location"
"1728","RT @dbdevletbahceli  ?ahin Bey'in ruhu ayakta ve diridir. Türkiye’nin düşmesini gözleyen FETÖ  PKK  I?İD gibi iblis artıkları hak ettikleri… ","FETÖ","Organization"
